sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,,,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
559,1671.396273,461.1889704,500,38.8110296,1506.296019,0.098857247,0.080849676,0.033745192,0.02512661,0.013105514,0.088583945,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318
560,1302.022493,489.0082024,500,10.99179764,120.8196154,0.080849676,0.033745192,0.02512661,0.013105514,0.088583945,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934
561,875.0862588,498.4800567,500,1.519943252,2.310227489,0.033745192,0.02512661,0.013105514,0.088583945,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128
562,433.9279504,86.73812035,62.0294215,-24.70869885,610.5197989,0.02512661,0.013105514,0.088583945,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109
563,331.5431081,-341.5699315,-500,-158.4300685,25100.0866,0.013105514,0.088583945,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852
564,617.157791,-426.7601701,-500,-73.2398299,5364.072684,0.088583945,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908
565,991.2425658,-475.4303787,-500,-24.5696213,603.6662908,0.141697475,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855
566,1392.789452,286.6551077,-428.6426816,-715.2977893,511650.9274,0.030814787,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287
567,1166.719809,336.7089673,500,163.2910327,26663.96136,0.138942889,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243
568,837.0775396,-427.8561804,-500,-72.14381962,5204.730709,0.139156783,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679
569,1132.589355,286.1816037,481.6730053,195.4914016,38216.8881,0.117968157,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653
570,892.646317,409.7325431,500,90.2674569,8148.213775,0.118935912,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016
571,510.2873224,218.6116773,-173.3817659,-391.9934432,153658.8595,0.077998665,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479
572,283.6719042,7.582931577,88.07568863,80.49275706,6479.083939,0.114976113,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283
573,248.4074444,-102.6550274,-449.0447954,-346.3897679,119985.8713,0.051539178,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847
574,321.5594081,109.7832307,127.9572717,18.17404106,330.2957685,-0.000720383,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343
575,230.509184,-35.65557875,32.11493055,67.77050931,4592.841932,0.042603533,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631
576,251.4333908,-469.8531588,-500,-30.14684124,908.8320367,-0.023016837,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482
577,632.5914982,-174.323666,-500,-325.676334,106065.0745,0.056941439,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252
578,804.4484523,-498.2552176,-500,-1.744782364,3.044265498,0.028707425,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175
579,1218.081726,301.6377453,71.66497484,-229.9727705,52887.47517,0.058145957,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223
580,985.0639301,-451.3813133,-500,-48.61868671,2363.776697,0.101257318,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222
581,1341.619723,193.0371093,201.7049718,8.667862492,75.13184018,0.070152934,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211
582,1220.720405,492.2630063,500,7.736993657,59.86107085,0.034861128,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566
583,807.8913114,448.7536513,500,51.24634873,2626.188258,0.014587109,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194
584,411.2429073,-115.1384581,222.3609551,337.4994132,113905.8539,-0.075134852,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852
585,485.3718226,-289.5617415,-500,-210.4382585,44284.26064,0.014901908,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013
586,746.8109697,-462.1605271,-500,-37.83947292,1431.825711,-0.047235855,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498
587,1166.671402,-389.0565055,-166.6616819,222.3948236,49459.45756,0.033353287,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216
588,1529.619155,-220.1840139,-284.6114159,-64.427402,4150.890128,-0.004933243,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308
589,1739.459506,426.235006,436.2731639,10.03815792,100.7646144,0.075914679,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905
590,1380.891015,-433.0325133,-441.1673522,-8.134838978,66.1756052,0.06611653,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235
591,1681.610242,470.7249826,500,29.27501744,857.0266461,0.014114016,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321
592,1294.107204,413.0729043,-32.51873298,-445.5916373,198551.9072,0.067639479,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673
593,892.6983538,-499.6509898,-500,-0.349010179,0.121808105,0.090804283,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228
594,1245.412497,-232.1365296,-399.5657923,-167.4292626,28032.55797,0.133037847,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032
595,1434.259127,475.024743,500,24.97525701,623.7634627,0.085940343,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771
596,1031.012172,494.8094752,500,5.190524777,26.94154746,0.0485631,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065
597,562.5094617,350.9909962,381.5889071,30.59791094,936.2321539,0.007781482,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807
598,217.7244139,-15.58134217,18.6572778,34.23861997,1172.283097,0.028366252,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965
599,210.9054556,-476.694878,-500,-23.30512199,543.128711,-0.012648175,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557
600,594.1800814,-234.1880344,-500,-265.8119656,70656.00106,0.077754223,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159
601,812.8104991,-488.1233276,-500,-11.87667244,141.0553482,0.050419222,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038
602,1221.657499,479.3229762,500,20.67702377,427.539312,-0.003577211,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609
603,848.2233827,267.3963371,500,232.6036629,54104.46399,0.024283566,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585
604,581.1962305,-492.8509644,-500,-7.14903562,51.1087103,0.081608194,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967
605,974.6173928,-495.1678434,-500,-4.832156575,23.34973717,0.165544852,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316
606,1434.899396,442.135969,500,57.864031,3348.246084,-0.005149013,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852
607,1112.644679,486.7499999,500,13.25000015,175.562504,0.007087498,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591
608,688.7766527,-484.2774503,-500,-15.72254968,247.1985684,0.092760216,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121
609,1077.316253,-466.1585723,-500,-33.84142767,1145.242227,0.042040308,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121,0.069691598
610,1521.245509,440.036829,500,59.96317098,3595.581874,0.044256905,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121,0.069691598,0.075669391
611,1194.054961,-135.5683445,-500,-364.4316555,132810.4315,0.061030235,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121,0.069691598,0.075669391,0.0224786
612,1282.992562,-244.9356968,-500,-255.0643032,65057.79877,-0.006171321,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121,0.069691598,0.075669391,0.0224786,8.48E-05
613,1495.889157,420.6604904,500,79.3395096,6294.757784,0.059584673,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121,0.069691598,0.075669391,0.0224786,8.48E-05,-0.005582193
614,1143.106348,-475.5993318,-500,-24.40066821,595.3926091,0.061811228,0.048958032,0.168310771,0.083632065,0.008349807,0.074409965,-0.03019557,0.017468159,-0.074974038,0.039957609,0.027785585,-0.030572967,0.09164316,0.032728852,0.046833591,0.112719121,0.069691598,0.075669391,0.0224786,8.48E-05,-0.005582193,0.035390364
